Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ptrh1	45.7189816639216	0.470353975093657	0.428893805482309	1.09666768109352	0.272786689326663	1
Sox14	10.4546486207897	1.02885766738368	0.901830388199097	1.14085495548476	0.253930286916417	1
Gm9920	4.4692232054452	-0.637661055334832	1.20905337682918	-0.527405214323241	0.597912223276229	1
Chd8	1550.72560836765	-0.0648533207990994	0.149841543795664	-0.432812684361678	0.66515085756145	1
Chchd3	1102.91927104512	0.101549160322822	0.161509698702498	0.628749611562811	0.529512992908141	1
Lysmd1	152.919937231015	0.0316352649558548	0.260993934097939	0.121210728767296	0.903524126448572	1
Rdh8	0.388027088272235	-1.50275429189791	4.51593288329671	-0.33276718913521	0.739310027312419	NA
Ubxn7	803.951758694455	-0.0449573166305045	0.179039203081642	-0.251103198945785	0.801734322727109	1
1700016K19Rik	34.7503264792608	0.532181326190454	0.434306300721698	1.22535944172607	0.220439821225728	1
Exoc6	443.732497840921	-0.195081873602811	0.239252225304795	-0.815381647356828	0.414853886189705	1
Grwd1	350.795613963762	0.115963132979818	0.177241619937681	0.654265815334973	0.512940565704777	1
Camk2d	2402.59007347444	0.0460996774298798	0.158963813440047	0.290001079064867	0.771815412086306	1
Gm9922	3.34179900368669	1.38858072543563	1.27984785972534	1.0849576493675	0.277940412933002	1
Ppfia2	1012.76935555725	0.297233786763503	0.203141091269119	1.46318888466406	0.143415701444737	1
Gm9923	47.0317345032602	-0.310535513245985	0.525514939024849	-0.590916623269013	0.554576287296402	1
H2-T24	23.9872797713094	-0.384366099247815	0.580734168145579	-0.661862380984377	0.508059422955404	1
Nudcd3	2298.57885845638	-0.241881411418088	0.16567016313108	-1.46001794678447	0.144285141626381	1
Txlna	791.176669789342	0.0879004438118588	0.163090257357992	0.53896808574477	0.589908875840518	1
Lipg	23.4806669734428	0.201253379556813	0.827572972259265	0.243185055944243	0.807862043058164	1
Adgrg4	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
Gm9925	28.1419351835035	-0.366291696819316	0.542944724330056	-0.674639020153085	0.499905135785265	1
Slc51b	0.115845143829193	-1.41092785426029	4.55699417849836	-0.309618094514492	0.756851394602385	NA
Fpgt	327.552856948702	-0.0413125266707901	0.191004327753497	-0.216291050347856	0.828760884755952	1
Srcap	67.6615873517946	-0.143672453318444	0.329850095480831	-0.435568930513749	0.663149517021511	1
Sh2d4a	4.4569708421653	-0.625214757831581	1.06636602368787	-0.586304086911328	0.55767118509677	1
Kirrel3os	2.10297313948019	0.0176437218575982	1.70079401661199	0.0103738146332057	0.991723041923362	1
4933409G03Rik	0.126602557562118	0.967289047152234	4.56203898076377	0.21202998291573	0.832083643091342	NA
Slc39a8	38.9686179666464	-0.0814613997811747	0.413442615550588	-0.197031937969653	0.843802544762612	1
Ech1	1025.77068633011	-0.0425721844575357	0.178563518868605	-0.238414793387121	0.811559394730514	1
Mat2a	3689.03215140428	0.133777477638135	0.136628373853616	0.979133937299622	0.327513805061605	1
Kdm4d	14.7893649509732	-0.193070767038345	0.638794861114676	-0.302242204487123	0.762467433209173	1
Nanp	5.55949046293596	1.74122397910083	1.21014848757043	1.43885151036021	0.150192598443524	1
Gm9929	5.06610270148661	0.171604108058244	1.05223204952805	0.16308580235245	0.870450878218765	1
Cyhr1	2588.30113297062	-0.0223859629217064	0.147945195231929	-0.151312537636742	0.879729179551333	1
Shisa6	924.991640335689	0.0743646455716853	0.238040742417282	0.31240301478024	0.754734259483028	1
Cnn3	2016.67400826468	0.110351096259865	0.143153851882573	0.770856632976838	0.440791914603134	1
Adnp2	396.662473153619	-0.168417966950049	0.18418823147344	-0.914379630027205	0.360517401539292	1
Gm12474	0.126405680324591	0	4.56203898076377	0	1	NA
Stum	1198.62924816403	-0.258519161579832	0.943196230252182	-0.274088416904203	0.784016675084421	1
Lgals4	45.7420500425742	0.184276671022953	0.400650279335832	0.459943947445721	0.645556454454409	1
Pde5a	746.765878557062	0.219698384104596	0.252398383112558	0.87044291407612	0.384058403234743	1
Cd8a	4.33895303755019	1.49359129915686	1.58919196255571	0.939843224952444	0.34729798320141	1
A730045E13Rik	0.118909255027848	0	4.56203898076377	0	1	NA
Zfp14	207.224979734138	0.144324567828279	0.213829661183747	0.674951113093048	0.49970682498821	1
Tusc1	80.1368745972572	0.0909191189905243	0.328887843072427	0.276444146251104	0.782206953429344	1
Tdrd9	11.4268848883355	-0.370276463350932	0.736095469543811	-0.503027771085738	0.614944747219738	1
Ndst1	1327.01850218749	0.0087875141765018	0.154311283030345	0.0569466730101243	0.954587674924823	1
Tmem179	1967.55500326324	-0.153777571703771	0.193281156095911	-0.79561595558474	0.42625528975036	1
Sirt5	231.735904235724	0.117859270609619	0.216924740547182	0.543318711882863	0.586910383002403	1
Nt5dc3	1232.38522180718	-0.175403062270141	0.154384795029672	-1.13614208080808	0.255897105962196	1
Rdh18-ps	0	NA	NA	NA	NA	NA
Tceal5	1824.57126291538	-0.163081462083552	0.160093726168908	-1.01866241723609	0.308363260721092	1
Klk13	2.47003188360243	-0.155638407129709	1.65481488780881	-0.0940518533379856	0.925067966242628	1
Ercc6	219.710175931856	0.0817306798365843	0.226358575047406	0.361067301379979	0.718049136421767	1
Olfr309	0.717077122578741	1.76632997352972	3.3411867249073	0.528653475234528	0.597045857064318	1
A930004D18Rik	120.248408015827	-0.0982661471451707	0.280647001409119	-0.350141446912954	0.72623254709933	1
Gm9934	3.60493304873064	-1.21510262710512	1.24671271895541	-0.974645247963165	0.329736260688483	1
Pkp3	137.880631282743	0.284297148004305	0.29245955699649	0.972090469273729	0.331005543137794	1
Iigp1	34.1283486051525	0.693676081709196	0.457042786829723	1.51774866970526	0.129077769604664	1
Skida1	117.749622117009	-0.186758368036476	0.252800805508269	-0.738757013297441	0.460054558800973	1
Utp18	351.346097667559	0.103868528517122	0.190927273141291	0.544021431868755	0.586426724754132	1
Capn12	12.0768498111659	0.209343403133716	0.784975489414492	0.266687821411932	0.789709531529283	1
1810037I17Rik	1660.22764048867	-0.0630162245139472	0.18601498750504	-0.338769608616832	0.734783297688563	1
Slc25a40	213.903642656167	0.138518875906786	0.222236816397335	0.623294007502021	0.533091334993947	1
Skp2	109.120925207651	0.36810718279499	0.26684228297145	1.37949345469502	0.167742662911601	1
H2-T3	0.487019584482794	1.82661318014699	3.46474473649743	0.527199929306639	0.598054757763075	NA
Umodl1	2.70084082481385	-0.303876821804539	1.53078967010142	-0.198509846087742	0.842646181974859	1
A430110L20Rik	5.09296191384803	0.380179858616147	1.05332780369641	0.360932140290983	0.718150176329653	1
Adm2	5.69396777765774	-0.189191108167602	1.12904091691394	-0.167567982110628	0.866923161556499	1
Olfr24	0.383170849473909	0.967266020425577	4.54226666699014	0.212947871919312	0.831367622221845	NA
Krt15	2.3628453120216	-0.945957566044694	1.4618502135046	-0.647096095965182	0.517569751848002	1
Syne3	20.4648807067806	-0.102800065274198	0.585038096094251	-0.175715164466207	0.86051772115154	1
Nkx2-4	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Fam83e	0.998721689347127	2.47203018128539	2.80558183297639	0.881111415902938	0.378257518963178	1
Spock3	1631.79196029227	-0.0538300413756545	0.168396585165517	-0.319662309795327	0.74922433417214	1
Ceacam10	5.69343525319942	-0.216926242556555	1.01477526305996	-0.213767767557157	0.830728161689788	1
A930012O16Rik	13.4574236795162	0.119173038871606	0.673970587903169	0.176822313926744	0.859647961247417	1
Klf1	5.01413138582197	0.591266970202425	1.04121556237066	0.567862209873445	0.570128533976308	1
Cthrc1	207.247830480845	0.294692395901991	0.232733785925175	1.26622095167883	0.205433988428963	1
Gon4l	442.982568092181	-0.106473787667244	0.208192953740344	-0.51141878605573	0.609057843187963	1
Ffar4	0.376755040693709	-0.449957329332726	4.11806498734264	-0.109264261422713	0.912992892089794	NA
Ifi205	0.229068769766125	-0.449148181997208	4.55699349155478	-0.0985623926893002	0.921485730863977	NA
Alkal2	7.64898827782339	0.476173363437781	1.02691758139206	0.463691899005464	0.642868502012454	1
Gzmm	37.0166597250749	0.369702135508338	0.430320482805427	0.859132089409516	0.390267645027798	1
Tprkb	1403.64523814341	0.241421278875602	0.213350438697619	1.13157151374677	0.257814621885174	1
Fra10ac1	458.173954271615	0.0994754558621661	0.215348668930147	0.461927423820915	0.644133367084875	1
Gm9939	3.44944430701554	-0.597532859160212	1.21093111673489	-0.493449091283885	0.6216953026064	1
Fgfr3	2148.86444337055	-0.0194505193456619	0.176082755493268	-0.110462374871261	0.912042687721092	1
Msi1	528.95576534318	0.0533157457942394	0.167473204446927	0.31835388813579	0.750216511996277	1
Gm5082	0.118909255027848	0	4.56203898076377	0	1	NA
Lifr	603.997122539112	-0.0934784120967816	0.231956948050322	-0.402998974087648	0.686948979207656	1
Arfgap3	339.935138509785	0.0422949583867372	0.176391006333669	0.239779562835138	0.810501151338954	1
Prr14l	435.717061144628	0.0472705795464778	0.202010838433035	0.234000214608028	0.814984812055143	1
P2ry10b	2.78209991187483	1.5363167069021	1.68794579353252	0.91016945733009	0.36273314893101	1
Eapp	700.11709540787	0.114044371410595	0.157899563737533	0.722258939234085	0.470135292597788	1
D130007C19Rik	5.13081943449306	1.24798032071974	1.14798295546001	1.08710701215913	0.27698951924046	1
Cpsf3	887.275709279898	-0.00531717948153944	0.175173079190423	-0.0303538620552498	0.975784840629993	1
Mrps21	1221.12384621685	0.131581447510755	0.206974454631223	0.635737621559147	0.524947450830661	1
Lrrc36	10.4784656313919	0.180413782591853	0.759820443607566	0.237442653866041	0.812313402676058	1
Taf4b	52.9007071326978	-0.326518468612102	0.39200404768653	-0.832946676288418	0.404874803473354	1
Kcnn4	15.9245884250324	0.993792940276149	0.704213214841424	1.41121029729601	0.158182614787939	1
Bsx	1.63916714032013	-0.690163920761425	1.92839714882481	-0.357895115734858	0.720421806036351	1
Lexm	1.42887975380199	-1.30046786293677	2.07940903068407	-0.625402623412166	0.531706840771915	1
Rhob	4157.56943628802	-0.16108822295003	0.140143388752059	-1.1494528881061	0.250369282531603	1
2410024N13Rik	0.253205115124236	1.89080750303525	4.52186791336362	0.418147442442379	0.675839319807437	NA
Zfp747	98.3989476665663	0.278993679083002	0.267345951275825	1.04356799776317	0.296685305555477	1
Pnma1	48.3280718483616	-0.316393534262783	0.443374986352871	-0.713602580211805	0.47547296161734	1
Ceacam2	4.20190505873993	-0.0817421889795952	1.189046160706	-0.0687460181790255	0.945191787613618	1
Mdm4	969.102531287766	0.0218157828362279	0.176210195939619	0.123805451324187	0.90146931549281	1
4930517O19Rik	0.602035338019396	-0.676791201765033	3.11494274449573	-0.217272437177524	0.827996035968735	1
Cklf	45.1602127302862	-0.151473479142546	0.4757790155186	-0.318369398821509	0.750204747799272	1
Slfn5	34.1655837908406	0.0688716163812097	0.466203172601018	0.147728759538389	0.882556833828646	1
Dnajc8	1968.64936881793	0.0791860488204315	0.15472754952687	0.51177730832401	0.60880687325682	1
Olfr411	0.118909255027848	0	4.56203898076377	0	1	NA
Spcs3	1323.4766993116	-0.12121536270123	0.159325290014765	-0.760804280914828	0.446773977084713	1
Tmem74	56.0987270796947	0.458173981304787	0.373615913815409	1.22632351664537	0.220076955084436	1
Gm4793	19.084107998293	-0.130830844962047	0.582994202068185	-0.224411914385977	0.822436800754725	1
Slc30a7	266.102235525818	-0.0500611100878953	0.20144565079951	-0.24850926237032	0.803740404480572	1
2900041M22Rik	11.1636015417293	-0.951663074416813	0.70446495112194	-1.35090194750098	0.176726844298928	1
Fabp1	2.40544859368024	5.14199520107893	4.41952214228395	1.16347311667085	0.244637599232664	1
Cadps	3647.52816683965	0.0606597420331996	0.149414156363947	0.405983900785431	0.684754429534774	1
A930005H10Rik	158.133089043747	-0.105530516919384	0.244138396486821	-0.432256942938842	0.665554677294724	1
Atpif1	3487.85813124768	-0.0103563684461559	0.174810097274761	-0.0592435368872203	0.952758133096528	1
Tmem120b	137.005554870141	0.193517039900535	0.255043222308939	0.758761743004188	0.447995094763761	1
Gimap4	5.38256817883774	-0.134754915851482	1.01015546442908	-0.133400175118235	0.893876906921929	1
Gm9945	3.70157230546097	-0.505172747947742	1.51679112332792	-0.333053602554955	0.739093821612464	1
Tle5	11027.5514778371	0.0993741829307158	0.149461305271826	0.664882343627224	0.506125749670528	1
Sytl5	2.37428054576752	-0.586138610508499	1.91844103557034	-0.305528603507089	0.759963588305086	1
Vapb	2901.47340896916	-0.0786634568729453	0.138097700577172	-0.569621771717964	0.568934258554248	1
9430021M05Rik	38.1794750493905	-0.141049998659818	0.431946932062084	-0.326544740082898	0.744012245016964	1
Vsnl1	6726.95114673898	0.122934652976591	0.159979972375317	0.768437768498822	0.442227149242019	1
Lclat1	362.433052941049	-0.062990469518069	0.217888729387974	-0.289094666323506	0.77250893508153	1
Thnsl2	90.0604776665336	-0.409432670126254	0.274243095699235	-1.49295525228202	0.135448900588342	1
Kcnn2	616.861481634056	-0.0870972811710495	0.18103260727374	-0.481113775483272	0.630435638028463	1
Tmem62	672.655469227551	0.100877338678553	0.16446210402005	0.613377405570922	0.539626822273457	1
Gm9946	0.761418952178389	0.0451533266057077	2.6454982619258	0.0170679857384741	0.986382378870609	1
Gm9947	4.09739367389228	-0.434413126963187	1.16741072084556	-0.372116787353589	0.709805897917673	1
Dedd2	402.059952737898	0.160368147713146	0.198187916387394	0.809172176772258	0.418416116534655	1
Parp4	147.239986510023	-0.0448835074473158	0.260973204251284	-0.171985118457214	0.863449228422617	1
Atad3aos	19.2280311934478	0.457338761741017	0.530686101671878	0.8617877127368	0.38880434767156	1
Trim65	94.4855919600385	-0.0478033084726287	0.279583515692445	-0.17098042548837	0.864239157136794	1
Zfp867	215.226624946676	-0.208393619387976	0.203219810186903	-1.02545917741147	0.305146577894913	1
Sh3bp2	53.2267962865325	-0.0133593089420995	0.385157341444061	-0.034685328577697	0.972330659987481	1
Ugt1a6a	1.23849170503973	-1.54141529064613	2.60571731728794	-0.591551232522204	0.554151138457041	1
Adam12	41.554368518764	-0.343225363973285	0.40206552033604	-0.853655303957482	0.393296006075451	1
Gm4876	25.4317507287133	-0.0140155058098225	0.546921066682216	-0.0256261948270611	0.979555492477539	1
Pla2r1	4.94754390569903	-0.798896791841119	1.02011239971673	-0.783145849479879	0.433541469503123	1
Pabpc1l	10.0257448357642	-0.922699608864505	0.752556401412736	-1.22608698448697	0.220165943230031	1
Gm9949	3.01593904428326	1.19985490827862	1.59714492683812	0.751249863501106	0.452502296287196	1
Oscar	14.5720199653272	-0.035081991571019	0.630085102453129	-0.0556781797164118	0.955598182595798	1
9130230L23Rik	0.113223625936932	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Cggbp1	1184.92299427602	0.083540415552626	0.174054899692133	0.479965894096586	0.631251644747106	1
Kdm2a	1236.1093503901	0.00946578387696913	0.141161707186483	0.0670563148153505	0.946536871303141	1
Mgmt	35.6376960589458	0.0159521802492237	0.426510722382091	0.0374015925323745	0.970164802903491	1
Mettl7a1	591.633718023705	-0.13451099083153	0.181464501155213	-0.741252366028759	0.4585404376775	1
D730045B01Rik	1.24361246808804	0.981190603025868	2.31163640254566	0.424457151628753	0.671232448009253	1
Xlr	17.6558976004741	0.145473841837278	0.599711340870911	0.242573104630668	0.808336118389159	1
Ugt2b5	5.07850901490274	0.0159519224092113	1.02696995215723	0.0155329981911379	0.987606958915483	1
Slc8a1	1724.58059096947	0.127077554189919	0.163386712110262	0.777771659326617	0.436703638352145	1
Mmrn1	0.886755495192447	-0.516217405554392	2.98380523505179	-0.173006401185375	0.862646396079153	1
Zfp869	754.289814789669	0.0594798803281671	0.18001278480685	0.330420310935069	0.741082396640888	1
Pm20d2	21.0725462652846	0.783365734192845	0.649445925181978	1.20620625030997	0.227737974546084	1
Ano9	0.614789119006106	-0.528512387689211	3.57050348294801	-0.14802180986891	0.88232555605655	1
Irs4	31.6301733987087	-0.00426011075404182	0.569850665926862	-0.0074758371074512	0.994035200553197	1
5830411N06Rik	1.47572805139931	0.271301802588591	2.16158155783917	0.125510787046036	0.900119185740859	1
Tmem119	372.592784496362	-0.0232910986880449	0.265834739685522	-0.0876149547481937	0.930182715720308	1
1600014C10Rik	603.235317654277	-0.14049210660566	0.169853662570105	-0.827136162269532	0.408159889598557	1
Srsf12	191.130777080987	0.216062732485272	0.207717513039646	1.04017581052028	0.298258227614753	1
Emcn	48.8037940708592	0.315477488820983	0.404452632575556	0.780010966456125	0.435384420232681	1
Adam10	1259.5907799907	0.0263644263490439	0.157992924422303	0.166870930742277	0.867471606315411	1
Ap1s3	22.7751553934734	0.235340543636619	0.553029058203239	0.425548242259145	0.670437061625546	1
Ankrd24	354.421171785157	0.147710060582448	0.196234968335034	0.752720383302231	0.451617958573481	1
Zscan22	180.776613402522	0.198031811733723	0.233932675432746	0.846533351390048	0.397255276622757	1
Zfp771	810.704209450369	0.03837046329826	0.18696556426706	0.205227435590503	0.837394435123303	1
Hmgb2	126.60104590018	-0.117218913270095	0.258945744784232	-0.452677503419755	0.650780981145736	1
Lrrc8c	263.526245722855	-0.170246828133444	0.236648097354887	-0.719409241132142	0.471888804628502	1
Vmac	259.480499641246	0.222771293951652	0.221373347384648	1.00631488200147	0.314264123896922	1
1700013H16Rik	0.131458796360444	-1.50304932648547	4.55015446547236	-0.330329297146056	0.741151158272831	NA
Phactr1	2951.55600062191	-0.5445328076046	0.517536049628874	-1.05216401445868	0.292724306473866	1
Msra	725.10804144032	0.00537483776176235	0.171038586082664	0.031424708803221	0.974930836104122	1
Zfp182	97.2296832358101	0.398757566526454	0.276210083905049	1.44367490458289	0.148830443789061	1
Abca15	0.764168306930054	-2.1404313507565	3.16321664252465	-0.676662901295362	0.498619859800064	1
Fsd1l	355.926878241455	0.00482478123208264	0.212217830740388	0.0227350417033757	0.981861623816186	1
Akr1c20	0	NA	NA	NA	NA	NA
Krtap5-2	0.115845143829193	-1.41092785426029	4.55699417849836	-0.309618094514492	0.756851394602385	NA
Defb42	30.2251204976651	0.108834234149554	0.51930551972987	0.209576501721312	0.833998221250456	1
Mtnr1a	0.816872978059148	0.418715760571699	2.77508232874978	0.150884085936412	0.88006715434023	1
Set	2649.46200614993	-0.0316674366447526	0.134800642609627	-0.234920516932989	0.814270424926347	1
Kctd18	207.834723672535	0.0506323836217922	0.211186176482295	0.239752357209977	0.81052224322774	1
Fgf2os	1.34207603296057	-0.960772228932447	1.96090073868845	-0.489964744250675	0.624158846890753	1
Klhl18	441.200434778854	-0.107979038138898	0.178308953778745	-0.605572719992984	0.54479852196257	1
Cadm4	5426.60778088211	-0.0916709052546212	0.15330521391632	-0.597963388933783	0.549864362012784	1
Actn4	1531.24353535177	0.158210288278224	0.187771471978322	0.842568291185834	0.399469931220534	1
Usp46	1740.95288207862	0.185774185654986	0.155464983870533	1.19495838245926	0.232103290679269	1
1700041G16Rik	6.91901723577251	-0.254019793848665	1.01346683242825	-0.250644407612273	0.802089045052765	1
Nsd3	944.820183476178	0.0339652825843532	0.162900393802387	0.20850337922176	0.834835944382638	1
Cyp2c50	0.63301278781059	3.21457732270146	4.11857202417725	0.780507735164257	0.435092076330094	1
Elp6	218.201889958245	-0.146883588332688	0.227821127693536	-0.644732074762946	0.519100826808265	1
Atrnl1	1415.62842225195	-0.14616689613198	0.183070123804165	-0.798420261562385	0.424626649148618	1
Smim10l2a	311.008030777789	-0.283869188545913	0.223437851660649	-1.27046150164854	0.203920287890571	1
Rnd1	517.431445006379	-0.0675712034884882	0.17430578224496	-0.387658989955522	0.698268408260118	1
Tafa5	1656.71914274592	-0.0147437651217017	0.148444095160402	-0.0993220047302669	0.920882607551129	1
Tmem158	651.075757657673	-0.614874674154763	0.516379246068534	-1.19074242203986	0.233754718636848	1
Pcnx3	741.831804921492	0.151315618569422	0.202819897483477	0.746059042761076	0.455631749297616	1
4930578G10Rik	2.34239663672572	3.12719309962804	4.42055908036397	0.707420270327111	0.479305343783858	1
Dsp	18.7324898375782	-0.108415357296942	0.567380112934703	-0.191080643867085	0.848462412183594	1
Olfr1535	2.98653730356626	-0.143668061307896	1.30784541228884	-0.10985095024072	0.912527583064535	1
Txk	2.07388718558097	-0.394135294417912	1.66969016897535	-0.236052952662339	0.813391580668986	1
Zfp667	251.662384651715	0.167486462838135	0.196345648149941	0.853018462167459	0.393649066064159	1
Dmac2l	333.140368667696	0.00546331987447296	0.197167761630371	0.0277089917200309	0.977894252102843	1
Arhgef33	1108.57487560043	0.255757357471589	0.215814107837759	1.18508173554556	0.235985131740101	1
Stfa3	0.231690287658387	-2.35458340640057	4.4536223405529	-0.528689508528973	0.597020856329156	NA
Wbscr25	1.74525211779115	0.417144493279987	1.91153341724882	0.218225059272237	0.827253761087187	1
4931415C17Rik	27.0136034523517	-0.273986137545179	0.500799509980734	-0.547097455338404	0.584311780407004	1
Klhl5	610.96164214744	0.156199263531575	0.171539731943569	0.910571922678295	0.362520969932434	1
Zkscan4	75.8952587913073	0.245323250931371	0.307649127866758	0.797412469953823	0.425211519416496	1
Afp	5.49805765484527	-0.452293590203659	1.07955909632535	-0.418961399837394	0.675244342808699	1
Kcnmb4	754.053661309514	-0.0218866422030884	0.174735687641327	-0.125255707626333	0.900321116146562	1
Olfr1346	0.231690287658387	-2.35458340640057	4.4536223405529	-0.528689508528973	0.597020856329156	NA
Zfp174	48.371770495883	0.0509979082479378	0.362120078345061	0.140831484630748	0.888003069798274	1
Miga1	1745.50803264263	-0.172157969898752	0.170363409794814	-1.01053371792746	0.312239653531122	1
5330416C01Rik	3.43759338178138	0.601883839444224	1.55682416275415	0.386610032040767	0.699044929916372	1
Gm9958	50.7609325541305	0.139432942000426	0.410103126054987	0.339994828475731	0.733860422473509	1
9130008F23Rik	8.65302285280583	0.803109862971708	0.926234560364522	0.867069635855136	0.385903856345503	1
Gm9959	0.244682422297376	-0.541281441204247	4.55015296127425	-0.118958954965035	0.905307873999283	NA
Nt5c1a	34.2840528282112	0.416427956594274	0.537953288822056	0.77409686909084	0.43887350884401	1
Lmntd1	15.7241030271474	0.756768449602421	0.644049062588737	1.17501677055567	0.239988006388121	1
Zfp647	75.1090060254337	0.398075541437966	0.314493705351468	1.26576632429921	0.205596754959227	1
Nyap2	296.799727490514	-0.112046853465001	0.206515454648105	-0.542559169026479	0.587433358195717	1
Kbtbd13	3.17099905370158	-1.22200332493674	1.38567185153597	-0.881885075158445	0.377838958815501	1
Sec14l3	2.88784407545963	-1.60779901124418	1.67759776798209	-0.958393628037624	0.337864307110994	1
Agtr1b	2.15455817333638	0.0355586498595541	1.65566558191926	0.0214769517756926	0.982865189040794	1
Naaladl1	12.6251744788421	-0.591317153246588	0.673234815091774	-0.878322302993171	0.379768835711292	1
Lrtm2	787.401823574938	-0.017360026099739	0.177443566652077	-0.0978340687536882	0.922064054187154	1
A830031A19Rik	6.12949870817245	-0.658278096663159	1.03267618320062	-0.637448705966015	0.523832611303961	1
Agap1	2364.57826723209	-0.0515591962965194	0.14905281718773	-0.345912256268067	0.729408657442207	1
Gm9961	0.13262575090862	0.967289047152235	4.56203898076377	0.21202998291573	0.832083643091342	NA
Cntn1	4906.31214356772	0.0754110575556763	0.151125686369564	0.498995633153093	0.617782460420489	1
Ep300	901.10496248272	0.153029685065775	0.181714214974006	0.842144821128418	0.399706895443135	1
Gabrg3	185.956223464333	-0.303788898112579	0.347570173795195	-0.874036154470454	0.382098564820187	1
Smyd1	55.6611455066928	-0.243402622035185	0.394402500782221	-0.61714269446173	0.537140609931353	1
Commd5	98.4654712741601	-0.0259268484374687	0.298822337596522	-0.0867634215233128	0.930859563335131	1
Pdlim1	125.783469120963	0.156687585763327	0.278596039065177	0.562418569514083	0.573830870072356	1
Gm11190	4.37648885564393	-0.429904594786101	1.18809894217968	-0.361842418609851	0.717469791453686	1
Gm9962	23.7099806307766	-0.404776118932665	0.531301137641667	-0.76185818221542	0.446144650655255	1
Nfic	1723.80687591705	0.00836007481081698	0.168716142507507	0.0495511258529693	0.960480094669514	1
4931431C16Rik	0.252811360649181	0	4.56203898074529	0	1	NA
Ddx17	5972.50618228429	0.100967717893921	0.15425832867455	0.654536573561229	0.512766172167726	1
Smyd3	490.208412068066	-0.118363038170468	0.15912194778986	-0.743851114283621	0.456966553021696	1
Rab39	28.2034364342977	0.146387563930153	0.52125530197339	0.280836594612951	0.778835734217451	1
Gabra5	724.955020585442	0.356290625941188	0.19079382848236	1.867411691328	0.0618441183905227	1
Gm8430	103.337722018702	0.354249180292698	0.381882916853555	0.927638196574647	0.353595277240626	1
Zfp819	0.909461478380732	-0.00552767957436654	2.5501531969478	-0.00216758725749592	0.998270516947362	1
Gm15155	2.92588929863537	1.35944079935983	1.46191140874515	0.929906416508999	0.352419540489672	1
Anxa13	0.983225533510628	1.94879576445434	2.73472500766402	0.712611234765057	0.476086357754397	1
Arntl	561.648198292333	0.126166769019401	0.167034370077902	0.755334180387897	0.450048494918669	1
M5C1000I18Rik	31.0134022384761	0.0365232456790681	0.513773563597964	0.0710882152504992	0.943327547309294	1
Cgrrf1	567.354351453561	0.121890082315851	0.21606637142131	0.564132592749364	0.572663898200702	1
9130017K11Rik	4.66868953073237	-0.693349195238203	1.29344429217164	-0.536048749400794	0.591924859120173	1
Sugct	117.336653602044	-0.231087720318044	0.249079610713474	-0.927766506684774	0.353528701324671	1
Klf2	95.8536054624863	0.189777997384315	0.310771892142984	0.610666544119117	0.541420358955009	1
Zfp78	61.5217846454705	-0.0102285497231848	0.334697315041276	-0.0305605968841529	0.975619966591971	1
4930583K01Rik	0.509399482621502	-0.526421233126394	3.45432984749598	-0.152394605138242	0.878875711858079	1
Ifng	0.115845143829193	-1.41092785426029	4.55699417849836	-0.309618094514492	0.756851394602385	NA
C1ra	30.9697192560039	-0.233953442611337	0.463568149577578	-0.504679717155988	0.613783809225342	1
Cstl1	1.37252178709543	-2.51147082071983	2.16761152937764	-1.15863510905061	0.246604951569958	1
Fam72a	46.4380164889855	-0.0242746470116203	0.39464795076982	-0.0615096238667118	0.95095335018324	1
Rbm3os	7.94405618735353	-0.787452850819195	0.817036707286874	-0.963791276201142	0.335150581276327	1
Actbl2	2.38128216727919	0.766226280996667	1.70408955113453	0.44963968031289	0.652970271559265	1
Fev	13.3469392677995	0.747592830219243	0.832179894352563	0.898354833242963	0.368996407994899	1
Gm12830	0.376755040693709	-0.449957329332726	4.11806498734264	-0.109264261422713	0.912992892089794	NA
Sertad3	78.0067095706007	0.113795618707652	0.290971061885647	0.39108912745548	0.695731356961838	1
Zfp811	133.996826784292	-0.214699821775764	0.261965901036413	-0.819571634805712	0.412460349368004	1
Ankrd17	1446.22776026284	0.00781728159109785	0.14338166388667	0.0545207900312603	0.956520245172725	1
Foxd2	8.69838319586223	-0.794415014809045	0.873451811286299	-0.909512127107665	0.363079859391743	1
Pld5	394.66874798888	0.39953171300393	0.265768830917005	1.50330537868339	0.132760313759957	1
9430025C20Rik	7.90952099615484	-0.119262240821947	0.989128535652461	-0.120573046397127	0.904029218914516	1
Wdr86	55.072631965139	-0.361596777183905	0.345152949114593	-1.04764214853587	0.294803510659992	1
Kcmf1	1043.71766723356	0.0694740522139578	0.152463597005758	0.45567632915898	0.648622746042037	1
Zfp101	190.431460724414	0.204789987826068	0.214158484287378	0.956254376320958	0.33894373385932	1
Ntrk2	7076.1295600118	-0.10830186549071	0.146087297538898	-0.741350324875938	0.458481055611089	1
9330161L09Rik	7.52993832430632	0.552647605351144	0.908619630870238	0.608227674788229	0.543036482074317	1
Tmem245	615.247434573585	0.0223180524812331	0.201812854279402	0.110587863993711	0.911943171582611	1
Adh7	1.50563934162804	1.47068500312349	2.30980523936801	0.636713857106794	0.524311245775518	1
